restored,row,col,lat,lon,remoteness,gravity,cumulative_impacts_mean,cumulative_impacts_trend,baa_n,baa_mean,baa_trend,year_first_anomaly,number_of_anomalies_2100,coral_diversity
0,180,619,0.0,129.5,0.65700686,4.010622,0.8024140164482312,0.121540396137888,0,1.6944444444444444,0.0024453024453024563,2026.0,5.0,582.0
0,180,620,0.0,130.0,0.5289095,3.3770764,0.7251313929459271,0.11050024976998844,0,1.7222222222222223,0.0023166023166023304,2026.0,7.0,585.0
0,180,621,0.0,130.5,0.5079785,4.0403023,0.8244263002267292,0.10350276042977799,3,1.8611111111111112,0.015315315315315334,0.0,0.0,522.0
0,180,622,0.0,131.0,0.32100466,3.3958743,0.7698881278547405,0.10112178511268026,1,1.8055555555555556,0.004504504504504523,2089.0,2.0,513.0
0,180,624,0.0,132.0,0.42618448,4.2828283,0.7711728076405548,0.09051075652532747,0,1.7222222222222223,-0.01338481338481337,2063.0,2.0,501.0
0,180,626,0.0,133.0,0.27703053,3.3692307,0.8159550173852701,0.0930250651344812,0,1.7777777777777777,-0.00669240669240667,2097.0,1.0,489.0
0,180,630,0.0,135.0,0.29469475,3.0,0.7340189530172242,0.06906173005197745,3,1.9166666666666667,0.017889317889317906,2026.0,3.0,481.0
0,180,693,0.0,166.5,4.4907,14.0,0.6848196648011666,-0.06552470918980938,14,2.3333333333333335,0.036550836550836574,2021.0,79.0,332.0
0,180,708,0.0,174.0,6.842465,1.0,0.6628963139185295,-0.041070830208098555,15,2.2222222222222223,0.004118404118404142,2019.0,189.0,351.0
0,181,178,-0.5,-91.0,3.8146107,0.26291078,0.5222684527950399,0.04857378070858184,14,2.4166666666666665,0.024839124839124857,2024.0,115.0,23.0
0,181,179,-0.5,-90.5,3.609744,1.1485149,0.5489928947666324,0.04652667351057394,14,2.5,0.020077220077220112,2024.0,92.0,23.0
0,181,180,-0.5,-90.0,3.4249632,3.278226,0.4756796407644453,0.04013456829929553,13,2.4722222222222223,0.01685971685971689,2024.0,88.0,23.0
0,181,181,-0.5,-89.5,3.2394502,0.22680412,0.42285486664017796,0.02720309075676515,15,2.5555555555555554,0.02316602316602321,2024.0,91.0,23.0
0,181,270,-0.5,-45.0,0.5515576,11.0,1.0217868772210312,0.1060319170670781,3,1.8055555555555556,0.028442728442728465,2063.0,2.0,3.0
0,181,271,-0.5,-44.5,0.6326542,9.800444,1.0265760438830966,0.11079250506614877,3,1.8055555555555556,0.0258687258687259,2047.0,10.0,3.0
0,181,444,-0.5,42.0,0.14782868,63.699398,0.6697740304708785,0.0834570308608291,2,1.5,-0.01389961389961388,2047.0,23.0,239.0
0,181,506,-0.5,73.0,1.8704553,14.201128,0.5708761273166271,0.04475387825593565,3,1.75,0.00012870012870015452,2066.0,9.0,243.0
0,181,556,-0.5,98.0,0.56340986,39.717213,0.40260526768857247,0.0404125190777615,1,1.5555555555555556,0.003088803088803111,2089.0,2.0,536.0
0,181,557,-0.5,98.5,0.5761606,36.999302,0.351285709086369,0.039574582090029835,1,1.5555555555555556,-0.008494208494208472,2089.0,1.0,536.0
0,181,559,-0.5,99.5,0.21295987,231.53085,0.33135259060046257,0.04227985930364495,1,1.5277777777777777,-0.0019305019305019067,0.0,0.0,536.0
0,181,560,-0.5,100.0,0.0852238,1160.3024,1.2502735962493303,0.06841057695882315,2,1.4722222222222223,0.007078507078507097,2096.0,1.0,535.0
0,181,568,-0.5,104.0,0.32529056,33.13684,0.9962844965332558,0.0685804451259504,4,1.6111111111111112,0.008494208494208517,2047.0,16.0,548.0
0,181,569,-0.5,104.5,0.4725708,40.181034,0.5175806287406886,0.05411041726901287,2,1.5555555555555556,0.00875160875160877,2024.0,38.0,548.0
0,181,571,-0.5,105.5,0.39222294,21.1,0.62067445877702,0.07123241052593751,2,1.5555555555555556,-0.0074646074646074435,2047.0,29.0,548.0
0,181,594,-0.5,117.0,0.07170329,157.90854,1.5276669667747973,0.11214847661586566,5,2.0555555555555554,0.025225225225225245,2026.0,1.0,559.0
0,181,598,-0.5,119.0,0.15161319,107.789474,0.8760607843022709,0.06454054728608094,1,1.6944444444444444,0.0034749034749034964,2026.0,3.0,562.0
0,181,599,-0.5,119.5,0.09831689,331.80667,1.457534904460772,0.08216743736887694,0,1.6111111111111112,-0.0030888030888030615,2063.0,1.0,562.0
0,181,600,-0.5,120.0,0.11802793,207.21104,0.8468047488951759,0.10260334132352994,1,1.5833333333333333,0.0101673101673102,2051.0,11.0,560.0
0,181,601,-0.5,120.5,0.18308935,45.696968,0.6667732841593864,0.07791689225374616,1,1.5555555555555556,0.015186615186615198,0.0,0.0,560.0
0,181,602,-0.5,121.0,0.12790966,53.787037,0.6839043046764511,0.07875746503400893,1,1.5833333333333333,0.008365508365508385,2064.0,4.0,561.0
0,181,603,-0.5,121.5,0.10352865,44.389915,1.0451113581640874,0.12894337436902623,2,1.6111111111111112,0.014414414414414435,2088.0,1.0,561.0
0,181,604,-0.5,122.0,0.31185788,62.945385,0.7680274050564383,0.10191927069592402,2,1.6944444444444444,0.011969111969111988,2026.0,2.0,561.0
0,181,605,-0.5,122.5,0.20739251,48.254883,0.7942498695351374,0.09772112721667248,2,1.5833333333333333,0.005534105534105549,2026.0,2.0,562.0
0,181,606,-0.5,123.0,0.2668728,87.80397,0.9152408275000529,0.11622852533698529,1,1.7222222222222223,0.004890604890604914,2026.0,6.0,562.0
0,181,614,-0.5,127.0,0.5940511,24.858057,0.7452098218954316,0.08728244800546568,1,1.75,0.006048906048906077,2091.0,1.0,564.0
0,181,615,-0.5,127.5,0.55573696,13.20137,0.6157823214049462,0.09102800710388693,1,1.6944444444444444,-0.0009009009009008813,2091.0,1.0,564.0
0,181,616,-0.5,128.0,0.5630962,7.3114104,0.5955109247462876,0.09023389756026022,0,1.75,0.005019305019305047,2091.0,1.0,565.0
0,181,617,-0.5,128.5,0.6357313,4.4117646,0.5115148954349835,0.060583942868222565,1,1.75,0.006821106821106841,2026.0,5.0,569.0
0,181,619,-0.5,129.5,0.58951956,4.0227275,0.7019803172484145,0.11113451339884729,1,1.75,0.014543114543114556,2026.0,4.0,582.0
0,181,620,-0.5,130.0,0.40258208,3.9500923,0.6730583647989657,0.0998362803233084,0,1.6111111111111112,0.010296010296010311,2026.0,4.0,584.0
0,181,621,-0.5,130.5,0.24310626,5.924745,0.8325302247149838,0.1230721712451751,2,1.8055555555555556,0.014800514800514817,2026.0,15.0,525.0
0,181,622,-0.5,131.0,0.084986776,387.1874,0.8935363279030174,0.1218706716138596,1,1.8611111111111112,0.014543114543114561,2026.0,6.0,513.0
0,181,623,-0.5,131.5,0.37363866,9.524,0.9365873461670265,0.11235921352815281,0,1.75,0.00476190476190479,2026.0,5.0,511.0
0,181,624,-0.5,132.0,1.1341618,4.9565215,1.1565056772034785,0.1010898806757971,0,1.5833333333333333,-0.005534105534105509,2026.0,3.0,501.0
0,181,626,-0.5,133.0,0.41056278,4.639535,1.1767781778471544,0.11136068277939395,0,1.5277777777777777,-0.0024453024453024207,2026.0,3.0,489.0
0,181,627,-0.5,133.5,0.16605133,7.101099,1.081190305494767,0.10064656288754621,0,1.6944444444444444,-0.004761904761904743,2026.0,5.0,488.0
0,181,628,-0.5,134.0,0.09056696,136.58415,0.7801072020910479,0.0757183644865026,1,1.7777777777777777,-0.0002574002574002457,2026.0,5.0,490.0
0,181,629,-0.5,134.5,0.25732258,38.67699,0.6738151885360408,0.06451255273613325,2,1.8611111111111112,0.010939510939510951,2026.0,9.0,487.0
0,181,630,-0.5,135.0,0.23189917,6.4542484,0.8117257771663472,0.0708472215701477,2,1.8888888888888888,0.009781209781209797,2026.0,8.0,485.0
0,181,631,-0.5,135.5,0.15049982,22.760296,0.9673646909663645,0.0865625802538654,2,1.8611111111111112,0.01737451737451739,2026.0,10.0,482.0
0,181,632,-0.5,136.0,0.13200672,83.05469,0.7016273776267057,0.07635572028057969,2,1.7777777777777777,0.01364221364221365,2026.0,9.0,479.0
0,181,650,-0.5,145.0,1.6086105,0.4822335,0.807709581118878,0.042947328463316406,4,1.9166666666666667,0.01274131274131277,2026.0,19.0,450.0
0,181,651,-0.5,145.5,1.6246781,0.0,0.7747871290932463,0.031028032409337297,3,1.8333333333333333,0.012870012870012897,2026.0,18.0,440.0
0,181,693,-0.5,166.5,4.3040357,16.429752,0.6767297957604487,-0.059028433877987965,13,2.3055555555555554,0.037451737451737466,2020.0,104.0,332.0
0,181,699,-0.5,169.5,5.0580096,0.0,0.830904144076226,-0.050131830423322025,14,2.2777777777777777,0.01441441441441443,2019.0,162.0,334.0
0,181,708,-0.5,174.0,6.764141,5.2912803,0.7025900530094408,-0.04743514877601144,13,2.25,0.006306306306306316,2021.0,167.0,351.0
0,182,177,-1.0,-91.5,3.9698205,0.5945946,0.36798546424990325,0.036692514436129975,12,2.2777777777777777,0.019305019305019343,2024.0,144.0,23.0
0,182,178,-1.0,-91.0,3.7794547,1.0596026,0.40548467634008295,0.03657112372513274,12,2.3055555555555554,0.007335907335907372,2024.0,151.0,23.0
0,182,179,-1.0,-90.5,3.5909343,0.0,0.3786681600957474,0.03239760540977429,12,2.3333333333333335,0.006692406692406739,2024.0,136.0,23.0
0,182,180,-1.0,-90.0,3.4007087,0.0,0.3958868104645345,0.028770935915037474,12,2.3333333333333335,0.006692406692406739,2024.0,138.0,23.0
0,182,443,-1.0,41.5,0.3336205,62.987762,0.856025038991924,0.08763770380121966,1,1.4722222222222223,-0.009137709137709112,2047.0,43.0,242.0
0,182,444,-1.0,42.0,0.33391368,54.33908,0.6056816367624148,0.07688927197962303,1,1.5,-0.018275418275418245,2057.0,25.0,242.0
0,182,556,-1.0,98.0,0.74706084,23.311005,0.34477074519275613,0.06194277550267462,1,1.5833333333333333,-0.003989703989703966,2085.0,4.0,535.0
0,182,557,-1.0,98.5,0.73100203,27.023256,0.675313746462383,0.08999532639185916,1,1.4722222222222223,-0.011454311454311434,0.0,0.0,535.0
0,182,558,-1.0,99.0,0.4724239,38.567253,0.36237472512055485,0.05127938649060196,1,1.5,-0.0041184041184040955,2100.0,1.0,535.0
0,182,560,-1.0,100.0,0.11125298,634.866,0.6767081000077517,0.06468752121939114,1,1.4166666666666667,0.0019305019305019483,2096.0,1.0,535.0
0,182,561,-1.0,100.5,0.25758553,891.15686,1.8453584519130262,0.09256301733760425,1,1.4166666666666667,0.00682110682110684,2064.0,1.0,535.0
0,182,570,-1.0,105.0,0.2503408,24.513369,0.513205616170043,0.06227833327297545,1,1.5,-0.015444015444015424,2021.0,59.0,548.0
0,182,571,-1.0,105.5,0.20268816,33.060608,0.5641154381409333,0.05524587293375591,2,1.4722222222222223,-0.012226512226512203,2073.0,4.0,548.0
0,182,577,-1.0,108.5,0.5191093,10.0,0.4046532058662716,0.04755860798877776,3,1.75,0.020205920205920224,2038.0,35.0,544.0
0,182,578,-1.0,109.0,0.3744049,10.488571,0.4196705304153015,0.04401914735363707,4,1.8611111111111112,0.036422136422136445,2038.0,44.0,545.0
0,182,593,-1.0,116.5,0.061705668,471.10168,1.19209246920218,0.08486624171670307,3,1.9166666666666667,0.018404118404118437,2096.0,1.0,558.0
0,182,594,-1.0,117.0,0.120418444,291.92166,0.7255785268928527,0.0724765154545656,3,1.9722222222222223,0.01788931788931792,2026.0,3.0,558.0
0,182,598,-1.0,119.0,0.069197126,214.27074,0.9852344298983966,0.08393836802675983,1,1.8055555555555556,0.0019305019305019613,2026.0,7.0,562.0
0,182,601,-1.0,120.5,0.115735464,102.265236,1.0193562231801148,0.0953243426492422,1,1.6111111111111112,0.01673101673101675,0.0,0.0,560.0
0,182,602,-1.0,121.0,0.4250226,100.63054,0.961431805185963,0.08245629415336725,1,1.6388888888888888,0.012483912483912507,0.0,0.0,561.0
0,182,605,-1.0,122.5,0.18414243,95.1,0.9989442759575798,0.09653484882695593,3,1.8333333333333333,0.0038610038610038793,2026.0,2.0,562.0
0,182,606,-1.0,123.0,0.2341596,66.34819,1.0353729785959083,0.11268667060811081,0,1.6388888888888888,-0.003989703989703957,2026.0,5.0,562.0
0,182,607,-1.0,123.5,0.36575097,328.02817,0.6060680133298526,0.09101801466333036,2,1.9166666666666667,0.010682110682110706,2026.0,14.0,563.0
0,182,614,-1.0,127.0,0.7194204,7.226415,0.7139439974443204,0.08880228010645876,2,1.8611111111111112,0.016344916344916374,2083.0,2.0,564.0
0,182,615,-1.0,127.5,0.7631684,9.449602,0.6669129607727716,0.08300643769358762,1,1.6666666666666667,0.007979407979408002,2091.0,1.0,564.0
0,182,616,-1.0,128.0,0.72750366,5.767635,0.5755769458516046,0.06591020461247274,2,1.6944444444444444,0.012226512226512259,2026.0,4.0,565.0
0,182,617,-1.0,128.5,0.7960479,3.4645162,0.5481035585370496,0.06984379128468751,2,1.7222222222222223,0.018018018018018053,2026.0,5.0,570.0
0,182,618,-1.0,129.0,0.7976157,3.2881355,0.6931907247924094,0.07969211969545789,1,1.6666666666666667,0.01518661518661521,2026.0,7.0,574.0
0,182,619,-1.0,129.5,0.6222612,5.2220764,0.7144946406108581,0.10583755495463265,1,1.6111111111111112,0.023423423423423448,2026.0,15.0,581.0
0,182,620,-1.0,130.0,0.42970955,4.5512247,0.596102259283808,0.09448139781538473,0,1.5277777777777777,0.023809523809523826,2026.0,14.0,582.0
0,182,621,-1.0,130.5,0.29671037,7.7316866,0.5703125989391331,0.09006348647175898,0,1.6111111111111112,0.019819819819819853,2026.0,23.0,527.0
0,182,622,-1.0,131.0,0.18985994,10.951338,0.9638472089837623,0.12963084842882713,1,1.5833333333333333,0.022007722007722032,2017.0,41.0,514.0
0,182,628,-1.0,134.0,0.17891121,11.0,0.7814555443533622,0.09064803249169595,1,1.6666666666666667,0.002574002574002583,2026.0,6.0,490.0
0,182,629,-1.0,134.5,0.2531896,10.374737,0.6624482122591541,0.069715783208184,1,1.6388888888888888,0.002445302445302464,0.0,0.0,490.0
0,182,630,-1.0,135.0,0.28095978,5.353591,0.5893936815377856,0.05554938199071663,2,1.8333333333333333,0.006435006435006458,0.0,0.0,489.0
0,182,631,-1.0,135.5,0.11370173,64.83294,0.6550337020393768,0.05304394134681472,0,1.7222222222222223,-0.00025740025740024833,2073.0,1.0,488.0
0,182,632,-1.0,136.0,0.08239262,420.12375,0.9399449341422454,0.07298580158828621,0,1.5833333333333333,0.006048906048906073,2073.0,1.0,488.0
0,182,633,-1.0,136.5,0.21894878,9.612122,0.8098589969143187,0.04853182576166083,1,1.5833333333333333,0.009909909909909934,2026.0,4.0,487.0
0,182,646,-1.0,143.0,1.0178726,6.0,0.7631769105629499,0.07924209910696903,4,1.8888888888888888,0.01930501930501933,2026.0,8.0,466.0
0,182,647,-1.0,143.5,1.1667116,1.0,0.7165186526128181,0.09472433079579616,4,1.8611111111111112,0.027927927927927948,2026.0,13.0,465.0
0,182,648,-1.0,144.0,1.2936764,2.208808,0.774463677031557,0.05895008977597577,3,1.8611111111111112,0.014285714285714306,2026.0,14.0,465.0
0,182,649,-1.0,144.5,1.405535,3.1875,0.7998597390108508,0.05699221231293704,3,1.8333333333333333,0.017503217503217525,2026.0,19.0,467.0
0,182,650,-1.0,145.0,1.4197447,1.0,0.9036359542636998,0.05601743653075833,4,1.9166666666666667,0.020463320463320493,2026.0,18.0,468.0
0,182,659,-1.0,149.5,1.7406259,1.605598,0.6116291488963864,0.06440669281319295,0,1.75,0.0034749034749034895,2043.0,21.0,476.0
0,182,709,-1.0,174.5,6.778398,4.790351,0.6905951917806719,-0.04351491415998017,13,2.138888888888889,-0.0014157014157014066,2020.0,174.0,353.0
0,182,710,-1.0,175.0,6.703584,11.3529415,0.5979911104705852,-0.03877461456431771,14,2.1666666666666665,-0.002831402831402814,2020.0,165.0,355.0
0,182,711,-1.0,175.5,6.6275024,10.939394,0.5636093212107715,-0.03702390882018251,11,1.9722222222222223,-0.006048906048906053,2021.0,159.0,355.0
0,182,712,-1.0,176.0,6.5496607,23.941965,0.5664745171174714,-0.039945047153775094,12,1.9444444444444444,0.002574002574002583,2019.0,206.0,355.0
0,182,713,-1.0,176.5,6.4725857,61.333332,0.5368748281414149,-0.03082002362810021,13,2.0277777777777777,0.012741312741312755,2019.0,205.0,355.0
0,183,10,-1.5,-175.0,4.9832373,0.0,0.36632425987184514,-0.01578053095996506,12,2.0833333333333335,-0.011711711711711684,2019.0,252.0,0.0
0,183,442,-1.5,41.0,0.5070079,60.7994,0.933864756304088,0.06686834281698054,2,1.5555555555555556,-0.0043758043758043525,2047.0,41.0,261.0
0,183,443,-1.5,41.5,0.49822307,68.11236,0.6786949271747124,0.06659498133875458,1,1.4722222222222223,-0.011711711711711686,2047.0,39.0,261.0
0,183,557,-1.5,98.5,0.7619262,23.533333,0.5113018367221891,0.08760015899715655,1,1.5277777777777777,-0.003989703989703966,0.0,0.0,535.0
0,183,558,-1.5,99.0,0.56736004,31.871397,0.43214616027861746,0.05670169057927772,1,1.5833333333333333,-0.007078507078507057,0.0,0.0,535.0
0,183,559,-1.5,99.5,0.36927548,36.075268,0.27935546720460863,0.03817020208886365,1,1.5277777777777777,-0.0024453024453024224,0.0,0.0,535.0
0,183,560,-1.5,100.0,0.22154437,151.09375,0.3857649846975784,0.04347852214247144,1,1.4722222222222223,0.0024453024453024623,0.0,0.0,535.0
0,183,561,-1.5,100.5,0.20905769,157.67339,0.9807006749569237,0.08287792319685901,1,1.3611111111111112,0.0021879021879022105,2064.0,2.0,535.0
0,183,570,-1.5,105.0,0.13526486,74.69265,0.7011961906593404,0.0656793917538876,1,1.4722222222222223,-0.011711711711711696,2047.0,35.0,548.0
0,183,571,-1.5,105.5,0.074230336,43.807693,1.5193507318062158,0.07631250281437219,0,1.3888888888888888,-0.01647361647361646,2079.0,2.0,548.0
0,183,572,-1.5,106.0,0.10162203,44.442715,0.6320852688182971,0.054307952392264276,3,1.5,-0.011583011583011569,2026.0,9.0,548.0
0,183,577,-1.5,108.5,0.45961595,9.276056,0.6404946198867534,0.060333877520943976,2,1.6666666666666667,0.0028314028314028582,2026.0,10.0,545.0
0,183,578,-1.5,109.0,0.29907304,10.029896,0.4381638302953041,0.05041906746270633,4,1.8611111111111112,0.03050193050193053,2051.0,23.0,545.0
0,183,592,-1.5,116.0,0.11854488,38.0,1.227062581943094,0.07538692799544983,6,2.0277777777777777,0.04440154440154444,2066.0,8.0,558.0
0,183,593,-1.5,116.5,0.17668244,38.909092,0.6079848652966162,0.06094073374909138,6,2.0277777777777777,0.0312741312741313,2026.0,8.0,558.0
0,183,598,-1.5,119.0,0.11054054,165.58289,1.0770789415827577,0.1019666041289549,2,1.75,0.004247104247104257,2026.0,12.0,561.0
0,183,602,-1.5,121.0,0.5221745,42.504673,1.5595923216844148,0.07778646189095031,0,1.5555555555555556,-0.004633204633204617,2089.0,1.0,562.0
0,183,603,-1.5,121.5,0.5723767,32.17692,0.8517891671905421,0.08147386721631683,0,1.6111111111111112,0.005405405405405432,2089.0,2.0,562.0
0,183,604,-1.5,122.0,0.29903066,85.89197,0.6652877478759778,0.06637853298267476,2,1.8611111111111112,0.014028314028314061,2026.0,4.0,562.0
0,183,605,-1.5,122.5,0.29433796,35.22187,0.6177439878374571,0.05465389759337996,3,1.9444444444444444,0.017760617760617783,2026.0,5.0,562.0
0,183,606,-1.5,123.0,0.38437158,38.142715,0.9486115776225316,0.10686485188284264,1,1.75,0.004247104247104278,2026.0,5.0,562.0
0,183,607,-1.5,123.5,0.4817896,21.375978,0.7487594217950986,0.09996067384351842,1,1.8333333333333333,0.004118404118404136,2026.0,12.0,563.0
0,183,608,-1.5,124.0,0.6538174,10.677381,0.7057996112234832,0.09921954950484427,2,1.8611111111111112,0.00990990990990993,2026.0,6.0,563.0
0,183,609,-1.5,124.5,0.962968,18.411188,0.7312802861349403,0.1012711668273286,2,1.8333333333333333,0.016731016731016755,2026.0,6.0,562.0
0,183,610,-1.5,125.0,0.9572645,7.71139,0.6085729878038613,0.076821577330702,2,1.7777777777777777,0.012870012870012892,2026.0,7.0,562.0
0,183,611,-1.5,125.5,0.89836675,7.2994556,0.6140885403332174,0.061843359205787166,1,1.7777777777777777,0.009523809523809542,2026.0,10.0,564.0
0,183,612,-1.5,126.0,0.73149216,7.335,0.6553654291153428,0.06975355537453487,1,1.7222222222222223,0.0015444015444015628,2026.0,6.0,564.0
0,183,614,-1.5,127.0,0.62881184,6.89011,0.7745819660199644,0.0933836106359939,2,1.8611111111111112,0.00785070785070787,2026.0,6.0,565.0
0,183,615,-1.5,127.5,0.8626444,9.28256,0.6879566295485181,0.09798628234725171,1,1.6944444444444444,0.014800514800514836,2079.0,3.0,565.0
0,183,616,-1.5,128.0,0.68302417,4.2682214,0.621811715558248,0.08101165351899084,2,1.75,0.016859716859716895,2026.0,5.0,565.0
0,183,617,-1.5,128.5,0.73184526,3.4907408,0.6276434194955052,0.09517032972250015,3,1.8055555555555556,0.018918918918918955,2026.0,4.0,568.0
0,183,619,-1.5,129.5,0.73313403,4.29462,0.7446499041153319,0.10265140479413361,0,1.5833333333333333,0.014285714285714318,2026.0,10.0,579.0
0,183,620,-1.5,130.0,0.6563292,4.999266,0.5819954252457881,0.10069588349135965,0,1.5277777777777777,0.01814671814671817,2026.0,15.0,575.0
0,183,621,-1.5,130.5,0.39154497,4.568067,0.48731205607256034,0.08221693421881832,0,1.6388888888888888,0.02226512226512229,2026.0,14.0,577.0
0,183,622,-1.5,131.0,0.37699667,4.205665,0.4953949361978713,0.09118451872120867,0,1.6666666666666667,0.02548262548262552,2026.0,19.0,515.0
0,183,623,-1.5,131.5,0.49977887,3.02809,0.5229884125596569,0.09333256649578373,1,1.6666666666666667,0.028314028314028343,2026.0,14.0,505.0
0,183,628,-1.5,134.0,0.23296742,3.5658228,0.7523723011518914,0.09716584387232699,0,1.5833333333333333,0.011711711711711738,0.0,0.0,490.0
0,183,629,-1.5,134.5,0.30879143,2.2380953,0.5825196669396775,0.07509909837493041,2,1.6944444444444444,0.01377091377091379,0.0,0.0,490.0
0,183,630,-1.5,135.0,0.37266228,4.358885,0.558252510469174,0.036503990831389194,1,1.6111111111111112,0.014414414414414437,2073.0,1.0,489.0
0,183,631,-1.5,135.5,0.36298692,4.990058,0.983784390784091,0.06113062422558539,1,1.5277777777777777,0.01583011583011585,0.0,0.0,488.0
0,183,632,-1.5,136.0,0.326415,14.125828,0.9575070704701251,0.07511396945509743,0,1.5555555555555556,0.0069498069498069685,2026.0,5.0,488.0
0,183,633,-1.5,136.5,0.36574042,46.75862,0.9929979983240959,0.07680746409347526,0,1.5,0.01235521235521237,2026.0,4.0,488.0
0,183,634,-1.5,137.0,0.5762036,4.4623117,0.6961431319835935,0.06692922809796241,0,1.5277777777777777,0.006048906048906065,2026.0,6.0,488.0
0,183,637,-1.5,138.5,0.7370909,4.5238094,0.6802399354657443,0.06914608897839739,5,1.9166666666666667,0.03822393822393824,2026.0,6.0,463.0
0,183,645,-1.5,142.5,0.7494663,2.5347593,0.7810593928959206,0.07035892032425761,4,1.8888888888888888,0.026512226512226532,2026.0,6.0,466.0
0,183,647,-1.5,143.5,1.0249965,1.0,0.880070480209828,0.09517518612587306,4,1.9444444444444444,0.023423423423423444,2026.0,10.0,466.0
0,183,648,-1.5,144.0,1.145452,2.2307692,0.7558181784812561,0.06880618394663146,4,1.8611111111111112,0.021750321750321773,2026.0,11.0,466.0
0,183,649,-1.5,144.5,1.2319108,1.3030303,0.7935530010418952,0.026472097675710057,4,1.8888888888888888,0.026254826254826277,2026.0,13.0,466.0
0,183,650,-1.5,145.0,1.230261,2.2121212,0.8465363047587237,0.04479101971736128,4,1.9444444444444444,0.02007722007722009,2026.0,15.0,468.0
0,183,652,-1.5,146.0,1.2844553,2.0,0.9082808674887218,0.08984825228966613,3,1.8333333333333333,0.013642213642213663,2026.0,18.0,481.0
0,183,653,-1.5,146.5,1.3778327,5.4815364,0.9059942761014209,0.061169186204297066,3,1.8333333333333333,0.016988416988417014,2026.0,17.0,478.0
0,183,654,-1.5,147.0,1.4333837,26.648745,0.8166278390499984,0.052438648183624315,2,1.8611111111111112,0.00579150579150581,2026.0,16.0,478.0
0,183,655,-1.5,147.5,1.5077811,2.36,0.6008980077784405,0.05886140045066247,2,1.8611111111111112,0.006048906048906073,2043.0,16.0,478.0
0,183,656,-1.5,148.0,1.598348,1.0,0.5384368741325128,0.06595728365996091,2,1.8888888888888888,0.008494208494208521,2043.0,15.0,478.0
0,183,659,-1.5,149.5,1.5457871,27.380043,0.6259297632095908,0.0663926510949915,3,1.9166666666666667,0.0009009009009009247,2043.0,22.0,483.0
0,183,660,-1.5,150.0,1.5600821,5.0,0.4615133348462281,0.04427032756273074,2,1.8888888888888888,-0.001029601029601009,2043.0,22.0,486.0
0,183,666,-1.5,153.0,1.8008367,0.0,0.5952992282539129,0.06811267758504613,3,1.9166666666666667,0.007850707850707869,2061.0,9.0,479.0
0,183,667,-1.5,153.5,1.8834152,0.0,0.6420900805588148,0.06906821123218587,2,1.8333333333333333,0.007979407979408005,2033.0,25.0,0.0
0,183,709,-1.5,174.5,6.596305,1.2525252,0.5998289112196692,-0.0310166331412998,14,2.2222222222222223,0.00978120978120979,2020.0,179.0,354.0
0,183,710,-1.5,175.0,6.516637,3.224719,0.5391610319590903,-0.03081109352287139,13,2.111111111111111,0.004375804375804389,2020.0,168.0,355.0
0,183,711,-1.5,175.5,6.438032,7.3833866,0.5727493551808659,-0.03885283703222573,10,1.8611111111111112,-0.0039897039897039835,2020.0,162.0,355.0
0,184,441,-2.0,40.5,0.25578472,83.75893,1.1553846271086845,0.0819148332172931,2,1.5277777777777777,-0.0021879021879021663,2035.0,31.0,262.0
0,184,442,-2.0,41.0,0.34221834,62.63473,0.7811615091623025,0.0711324642584838,2,1.4722222222222223,-0.007078507078507059,2035.0,35.0,261.0
0,184,559,-2.0,99.5,0.49514037,51.981327,0.46057762493662513,0.0510755312564222,1,1.4722222222222223,-0.007850707850707832,0.0,0.0,535.0
0,184,570,-2.0,105.0,0.21347468,58.37441,0.9847677792376172,0.07014248024861447,0,1.4444444444444444,-0.010553410553410534,2089.0,5.0,548.0
0,184,571,-2.0,105.5,0.116739266,43.0,0.8544950700650754,0.0853106179391034,0,1.4722222222222223,-0.007593307593307571,2059.0,3.0,548.0
0,184,572,-2.0,106.0,0.058495767,88.15701,0.8435159875529776,0.06860920016796712,1,1.4166666666666667,-0.021492921492921473,2026.0,2.0,548.0
0,184,573,-2.0,106.5,0.16709699,38.0597,0.5237279696441626,0.05352552992256031,2,1.5,-0.014414414414414392,2064.0,1.0,549.0
0,184,574,-2.0,107.0,0.21245699,29.071428,0.6564858613689611,0.07311469693006013,2,1.5555555555555556,-0.005148005148005132,2050.0,6.0,546.0
0,184,575,-2.0,107.5,0.1497402,35.31579,0.6156887835307068,0.07104270811859434,1,1.5833333333333333,-0.007078507078507064,2050.0,5.0,546.0
0,184,577,-2.0,108.5,0.3464297,13.222222,0.5919604329286482,0.05152215719876538,2,1.6388888888888888,0.0037323037323037543,2047.0,16.0,545.0
0,184,579,-2.0,109.5,0.19630682,17.277779,0.43944999312919786,0.04957466784683427,4,1.8055555555555556,0.015572715572715603,2026.0,7.0,545.0
0,184,580,-2.0,110.0,0.36579818,89.692535,1.1072145554565147,0.05864863823040985,2,1.6388888888888888,0.00913770913770916,2026.0,5.0,545.0
0,184,593,-2.0,116.5,0.32058352,28.619453,0.6191650938571084,0.06229884310908927,3,1.9166666666666667,0.01711711711711714,2026.0,4.0,558.0
0,184,594,-2.0,117.0,0.42561385,27.269732,0.49393106496061345,0.06910952837030727,4,1.9722222222222223,0.017631917631917654,2026.0,1.0,558.0
0,184,595,-2.0,117.5,0.4556158,28.42056,0.5529901956853626,0.07118572559371719,4,2.0555555555555554,0.02265122265122267,2026.0,2.0,561.0
